Address,Name,Mangled,Pass,Score,Evidence,Source,Date
0x001a4ce8,sceDeci2ExLock,sceDeci2ExLock,carried:toml-stub,0.90,match.json seed+delta from 0x001a4ce8; toml-stub: recomp/socom2.toml line 145 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a4d10,sceDeci2ExUnLock,sceDeci2ExUnLock,carried:toml-stub,0.90,match.json seed+delta from 0x001a4d10; toml-stub: recomp/socom2.toml line 146 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a4d38,kputs,kputs,carried:toml-stub,0.90,match.json seed+delta from 0x001a4d38; toml-stub: recomp/socom2.toml line 422 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a4d88,QueuePeekWriteDone,QueuePeekWriteDone,carried:toml-stub,0.90,match.json exact from 0x001a4d88; toml-stub: recomp/socom2.toml line 423 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a4dc8,QueuePeekReadDone,QueuePeekReadDone,carried:toml-stub,0.90,match.json exact from 0x001a4dc8; toml-stub: recomp/socom2.toml line 424 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a4e08,sceTtyHandler,sceTtyHandler,carried:exact,1.00,"match.json exact from 0x001a4e08; exact: fingerprint exact, 404 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a4fa0,sceTtyWrite,sceTtyWrite,carried:toml-stub,0.90,match.json exact from 0x001a4fa0; toml-stub: recomp/socom2.toml line 148 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a50f0,sceTtyRead,sceTtyRead,carried:relinked-body,0.85,"match.json exact from 0x001a50f0; relinked-body: fingerprint relinked-body, 208 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a51c0,sceTtyInit,sceTtyInit,carried:relinked-body,0.85,"match.json exact from 0x001a51c0; relinked-body: fingerprint relinked-body, 188 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a5280,kputchar,kputchar,carried:toml-stub,0.90,match.json exact from 0x001a5280; toml-stub: recomp/socom2.toml line 425 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a52b8,deci2Putchar,deci2Putchar,carried:positional,0.80,match.json exact from 0x001a52b8; positional: B; image-wide; keypeers=1/1; ratio=1.00; gap=1,demo_symbol_renames_7b.csv; research/45,2026-09-24
0x001a5368,serialPutchar,serialPutchar,carried:toml-stub,0.90,match.json exact from 0x001a5368; toml-stub: recomp/socom2.toml line 427 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a53a0,ftoi,ftoi,carried:exact,1.00,"match.json exact from 0x001a53a0; exact: fingerprint exact, 144 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a5430,printfloat,printfloat,carried:relinked-body,0.85,"match.json exact from 0x001a5430; relinked-body: fingerprint relinked-body, 360 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a5598,_printf,_printf,carried:relinked-body,0.85,"match.json exact from 0x001a5598; relinked-body: fingerprint relinked-body, 1516 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a5b88,kprintf,kprintf,carried:toml-stub,0.90,match.json exact from 0x001a5b88; toml-stub: recomp/socom2.toml line 430 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a5bc0,scePrintf,scePrintf,carried:relinked-body,0.85,"match.json exact from 0x001a5bc0; relinked-body: fingerprint relinked-body, 96 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a5c98,sceSifInitCmd,sceSifInitCmd,carried:relinked-body,0.85,"match.json exact from 0x001a5c98; relinked-body: fingerprint relinked-body, 640 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a5f18,sceSifExitCmd,sceSifExitCmd,carried:toml-stub,0.90,match.json exact from 0x001a5f18; toml-stub: recomp/socom2.toml line 154 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a5f80,sceSifAddCmdHandler,sceSifAddCmdHandler,carried:toml-stub,0.90,match.json exact from 0x001a5f80; toml-stub: recomp/socom2.toml line 155 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a5fb0,sceSifRemoveCmdHandler,sceSifRemoveCmdHandler,carried:toml-stub,0.90,match.json exact from 0x001a5fb0; toml-stub: recomp/socom2.toml line 156 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a5fd8,_sceSifSendCmd,_sceSifSendCmd,carried:relinked-body,0.85,"match.json exact from 0x001a5fd8; relinked-body: fingerprint relinked-body, 308 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a6110,sceSifSendCmd,sceSifSendCmd,carried:toml-stub,0.90,match.json exact from 0x001a6110; toml-stub: recomp/socom2.toml line 158 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a6150,isceSifSendCmd,isceSifSendCmd,carried:toml-stub,0.90,match.json exact from 0x001a6150; toml-stub: recomp/socom2.toml line 431 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a6190,_sceSifCmdIntrHdlr,_sceSifCmdIntrHdlr,carried:relinked-body,0.85,"match.json exact from 0x001a6190; relinked-body: fingerprint relinked-body, 296 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a62b8,sceSifWriteBackDCache,sceSifWriteBackDCache,carried:toml-stub,0.90,match.json exact from 0x001a62b8; toml-stub: recomp/socom2.toml line 160 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a6368,sceSifInitRpc,sceSifInitRpc,carried:relinked-body,0.85,"match.json exact from 0x001a6368; relinked-body: fingerprint relinked-body, 412 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a65f8,_sceRpcGetFPacket,_sceRpcGetFPacket,carried:toml-stub,0.90,match.json exact from 0x001a65f8; toml-stub: recomp/socom2.toml line 162 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a6628,_sceRpcGetFPacket2,_sceRpcGetFPacket2,carried:exact,1.00,"match.json exact from 0x001a6628; exact: fingerprint exact, 64 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a6668,_request_end,_request_end,carried:toml-stub,0.90,match.json exact from 0x001a6668; toml-stub: recomp/socom2.toml line 432 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a6720,_alarm_rdata,_alarm_rdata,carried:toml-stub,0.90,match.json exact from 0x001a6720; toml-stub: recomp/socom2.toml line 433 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a6780,_request_rdata,_request_rdata,carried:toml-stub,0.90,match.json exact from 0x001a6780; toml-stub: recomp/socom2.toml line 434 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a6850,sceSifGetOtherData,sceSifGetOtherData,carried:exact,1.00,"match.json exact from 0x001a6850; exact: fingerprint exact, 344 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a69a8,_search_svdata,_search_svdata,carried:exact,1.00,"match.json exact from 0x001a69a8; exact: fingerprint exact, 76 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a69f8,_request_bind,_request_bind,carried:exact,1.00,"match.json exact from 0x001a69f8; exact: fingerprint exact, 176 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a6aa8,sceSifBindRpc,sceSifBindRpc,carried:exact,1.00,"match.json exact from 0x001a6aa8; exact: fingerprint exact, 320 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a6be8,_request_call,_request_call,carried:prefix+offsets,0.80,"match.json exact from 0x001a6be8; prefix+offsets: prologue unique both sides + offset multiset unique both sides, 25 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x001a6c78,sceSifCallRpc,sceSifCallRpc,carried:exact,1.00,"match.json exact from 0x001a6c78; exact: fingerprint exact, 492 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a6e68,sceSifCheckStatRpc,sceSifCheckStatRpc,carried:toml-stub,0.90,match.json exact from 0x001a6e68; toml-stub: recomp/socom2.toml line 167 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a6ea8,sceSifSetRpcQueue,sceSifSetRpcQueue,carried:exact,1.00,"match.json exact from 0x001a6ea8; exact: fingerprint exact, 148 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a7010,sceSifRemoveRpc,sceSifRemoveRpc,carried:exact,1.00,"match.json exact from 0x001a7010; exact: fingerprint exact, 148 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a70a8,sceSifRemoveRpcQueue,sceSifRemoveRpcQueue,carried:exact,1.00,"match.json exact from 0x001a70a8; exact: fingerprint exact, 144 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a7138,sceSifGetNextRequest,sceSifGetNextRequest,carried:exact,1.00,"match.json exact from 0x001a7138; exact: fingerprint exact, 88 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a7190,sceSifExecRequest,sceSifExecRequest,carried:exact,1.00,"match.json exact from 0x001a7190; exact: fingerprint exact, 452 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a7358,sceSifRpcLoop,sceSifRpcLoop,carried:exact,1.00,"match.json exact from 0x001a7358; exact: fingerprint exact, 64 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a7398,_sceFsIobSemaMK,_sceFsIobSemaMK,carried:relinked-body,0.85,"match.json exact from 0x001a7398; relinked-body: fingerprint relinked-body, 92 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a73f8,new_iob,new_iob,carried:relinked-body,0.85,"match.json exact from 0x001a73f8; relinked-body: fingerprint relinked-body, 136 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a7480,get_iob,get_iob,carried:relinked-body,0.85,"match.json exact from 0x001a7480; relinked-body: fingerprint relinked-body, 108 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a74f0,_sceFs_Rcv_Intr,_sceFs_Rcv_Intr,carried:toml-stub,0.90,match.json exact from 0x001a74f0; toml-stub: recomp/socom2.toml line 441 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a7898,_sceFsSemInit,_sceFsSemInit,carried:relinked-body,0.85,"match.json exact from 0x001a7898; relinked-body: fingerprint relinked-body, 76 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a78e8,_sceFsWaitS,_sceFsWaitS,carried:toml-stub,0.90,match.json exact from 0x001a78e8; toml-stub: recomp/socom2.toml line 442 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a79c0,_sceFs_Poff_Intr,_sceFs_Poff_Intr,carried:toml-stub,0.90,match.json exact from 0x001a79c0; toml-stub: recomp/socom2.toml line 444 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a79f0,sceFsInit,sceFsInit,carried:callgraph,0.80,match.json exact from 0x001a79f0; callgraph: callgraph round 1; key=callee+caller+pair; |K|=7+16+23; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x001a7c88,sceFsReset,sceFsReset,carried:toml-stub,0.90,match.json exact from 0x001a7c88; toml-stub: recomp/socom2.toml line 177 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a7cc0,sceOpen,sceOpen,carried:relinked-body,0.85,"match.json exact from 0x001a7cc0; relinked-body: fingerprint relinked-body, 644 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a7f48,sceClose,sceClose,carried:relinked-body,0.85,"match.json exact from 0x001a7f48; relinked-body: fingerprint relinked-body, 380 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a80c8,sceLseek,sceLseek,carried:relinked-body,0.85,"match.json exact from 0x001a80c8; relinked-body: fingerprint relinked-body, 568 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a8300,sceRead,sceRead,carried:toml-stub,0.90,match.json exact from 0x001a8300; toml-stub: recomp/socom2.toml line 181 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001a8560,sceWrite,sceWrite,carried:relinked-body,0.85,"match.json exact from 0x001a8560; relinked-body: fingerprint relinked-body, 704 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a8820,sceIoctl,sceIoctl,carried:prefix+offsets,0.80,"match.json exact from 0x001a8820; prefix+offsets: prologue unique both sides + offset multiset unique both sides, 20 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x001a8b98,sceIoctl2,sceIoctl2,carried:relinked-body,0.85,"match.json exact from 0x001a8b98; relinked-body: fingerprint relinked-body, 476 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a8d78,_sceCallCode,_sceCallCode,carried:relinked-body,0.85,"match.json exact from 0x001a8d78; relinked-body: fingerprint relinked-body, 420 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a8f40,sceMkdir,sceMkdir,carried:relinked-body,0.85,"match.json exact from 0x001a8f40; relinked-body: fingerprint relinked-body, 428 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a9110,sceFormat,sceFormat,carried:relinked-body,0.85,"match.json exact from 0x001a9110; relinked-body: fingerprint relinked-body, 620 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a9380,sceAddDrv,sceAddDrv,carried:relinked-body,0.85,"match.json exact from 0x001a9380; relinked-body: fingerprint relinked-body, 288 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a94c0,sceDopen,sceDopen,carried:relinked-body,0.85,"match.json exact from 0x001a94c0; relinked-body: fingerprint relinked-body, 200 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a9588,sceDclose,sceDclose,carried:relinked-body,0.85,"match.json exact from 0x001a9588; relinked-body: fingerprint relinked-body, 360 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a96f0,sceDread,sceDread,carried:relinked-body,0.85,"match.json exact from 0x001a96f0; relinked-body: fingerprint relinked-body, 344 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a9848,sceGetstat,sceGetstat,carried:relinked-body,0.85,"match.json exact from 0x001a9848; relinked-body: fingerprint relinked-body, 416 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a99e8,sceChstat,sceChstat,carried:relinked-body,0.85,"match.json exact from 0x001a99e8; relinked-body: fingerprint relinked-body, 572 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a9c28,sceRename,sceRename,carried:relinked-body,0.85,"match.json exact from 0x001a9c28; relinked-body: fingerprint relinked-body, 496 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a9e38,sceSync,sceSync,carried:relinked-body,0.85,"match.json exact from 0x001a9e38; relinked-body: fingerprint relinked-body, 408 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a9fd0,sceMount,sceMount,carried:relinked-body,0.85,"match.json exact from 0x001a9fd0; relinked-body: fingerprint relinked-body, 620 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001aa260,sceLseek64,sceLseek64,carried:relinked-body,0.85,"match.json exact from 0x001aa260; relinked-body: fingerprint relinked-body, 568 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001aa498,sceDevctl,sceDevctl,carried:relinked-body,0.85,"match.json exact from 0x001aa498; relinked-body: fingerprint relinked-body, 568 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001aa6d0,sceSymlink,sceSymlink,carried:relinked-body,0.85,"match.json exact from 0x001aa6d0; relinked-body: fingerprint relinked-body, 480 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001aa8b0,sceReadlink,sceReadlink,carried:relinked-body,0.85,"match.json exact from 0x001aa8b0; relinked-body: fingerprint relinked-body, 456 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001aaa78,sceSifInitIopHeap,sceSifInitIopHeap,carried:relinked-body,0.85,"match.json exact from 0x001aaa78; relinked-body: fingerprint relinked-body, 136 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001aab00,sceSifAllocIopHeap,sceSifAllocIopHeap,carried:relinked-body,0.85,"match.json exact from 0x001aab00; relinked-body: fingerprint relinked-body, 112 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001aab70,sceSifAllocSysMemory,sceSifAllocSysMemory,carried:relinked-body,0.85,"match.json exact from 0x001aab70; relinked-body: fingerprint relinked-body, 128 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001aabf0,sceSifFreeSysMemory,sceSifFreeSysMemory,carried:relinked-body,0.85,"match.json exact from 0x001aabf0; relinked-body: fingerprint relinked-body, 120 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001aac88,sceSifLoadIopHeap,sceSifLoadIopHeap,carried:relinked-body,0.85,"match.json exact from 0x001aac88; relinked-body: fingerprint relinked-body, 240 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001aad78,sceSifQueryMemSize,sceSifQueryMemSize,carried:toml-stub,0.90,match.json seed+delta from 0x001aad78; toml-stub: recomp/socom2.toml line 462 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001aade8,sceSifQueryMaxFreeMemSize,sceSifQueryMaxFreeMemSize,carried:toml-stub,0.90,match.json seed+delta from 0x001aade8; toml-stub: recomp/socom2.toml line 463 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001aae58,sceSifQueryTotalFreeMemSize,sceSifQueryTotalFreeMemSize,carried:toml-stub,0.90,match.json seed+delta from 0x001aae58; toml-stub: recomp/socom2.toml line 464 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001aaec8,sceSifQueryBlockTopAddress,sceSifQueryBlockTopAddress,carried:toml-stub,0.90,match.json seed+delta from 0x001aaec8; toml-stub: recomp/socom2.toml line 465 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001aaf48,sceSifQueryBlockSize,sceSifQueryBlockSize,carried:toml-stub,0.90,match.json seed+delta from 0x001aaf48; toml-stub: recomp/socom2.toml line 466 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001aafc8,_lf_bind,_lf_bind,carried:relinked-body,0.85,"match.json exact from 0x001aafc8; relinked-body: fingerprint relinked-body, 256 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001ab0c8,_lf_version,_lf_version,carried:callgraph,0.80,match.json exact from 0x001ab0c8; callgraph: callgraph round 1; key=caller+pair; |K|=3+4; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x001ab158,sceSifLoadFileReset,sceSifLoadFileReset,carried:toml-stub,0.90,match.json exact from 0x001ab158; toml-stub: recomp/socom2.toml line 188 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001ab190,_sceSifLoadModuleBuffer,_sceSifLoadModuleBuffer,carried:callgraph,0.80,match.json seed+delta from 0x001ab190; callgraph: callgraph round 1; key=pair; |K|=4; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x001ab398,sceSifStopModule,sceSifStopModule,carried:callgraph,0.80,match.json seed+delta from 0x001ab398; callgraph: callgraph round 1; key=pair; |K|=3; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x001ab5a0,sceSifUnloadModule,sceSifUnloadModule,carried:toml-stub,0.90,match.json seed+delta from 0x001ab5a0; toml-stub: recomp/socom2.toml line 469 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001ab630,sceSifSearchModuleByName,sceSifSearchModuleByName,carried:exact,1.00,"match.json exact from 0x001ab630; exact: fingerprint exact, 160 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001ab6d0,sceSifSearchModuleByAddress,sceSifSearchModuleByAddress,carried:toml-stub,0.90,match.json seed+delta from 0x001ab6d0; toml-stub: recomp/socom2.toml line 471 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001ab7a0,_sceSifLoadModule,_sceSifLoadModule,carried:relinked-body,0.85,"match.json exact from 0x001ab7a0; relinked-body: fingerprint relinked-body, 548 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001aba08,_sceSifLoadElfPart,_sceSifLoadElfPart,carried:exact,1.00,"match.json exact from 0x001aba08; exact: fingerprint exact, 260 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001abb58,sceSifGetIopAddr,sceSifGetIopAddr,carried:relinked-body,0.85,"match.json exact from 0x001abb58; relinked-body: fingerprint relinked-body, 236 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001abc48,sceSifSetIopAddr,sceSifSetIopAddr,carried:relinked-body,0.85,"match.json exact from 0x001abc48; relinked-body: fingerprint relinked-body, 220 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001abd28,sceSifResetIop,sceSifResetIop,carried:relinked-body,0.85,"match.json exact from 0x001abd28; relinked-body: fingerprint relinked-body, 316 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001abe68,sceSifIsAliveIop,sceSifIsAliveIop,carried:toml-stub,0.90,match.json exact from 0x001abe68; toml-stub: recomp/socom2.toml line 196 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001abe90,sceSifSyncIop,sceSifSyncIop,carried:toml-stub,0.90,match.json exact from 0x001abe90; toml-stub: recomp/socom2.toml line 197 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001abec8,sceSifRebootIop,sceSifRebootIop,carried:exact,1.00,"match.json exact from 0x001abec8; exact: fingerprint exact, 272 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001abfd8,SetTLBHandler,SetTLBHandler,carried:relinked-body,0.85,"match.json exact from 0x001abfd8; relinked-body: fingerprint relinked-body, 96 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001ac108,RFU091,,carried:ghidra,1.00,"match.json seed+delta from 0x001ac108; EE kernel syscall stub, reserved slot, 16 B; the number in the name is the one it loads; the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001ac118,RFU116_SetSyscall,,carried:ghidra,1.00,"match.json seed+delta from 0x001ac118; EE kernel syscall stub, reserved slot, 16 B; the number in the name is the one it loads; the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001ac128,InitTLBFunctions,InitTLBFunctions,carried:relinked-body,0.85,"match.json exact from 0x001ac128; relinked-body: fingerprint relinked-body, 196 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001ac210,RFU086_WaitEvnetFlag,,carried:ghidra,1.00,"match.json seed+delta from 0x001ac210; EE kernel syscall stub, reserved slot, 16 B; the number in the name is the one it loads; the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001ac220,SetTLBEntry,SetTLBEntry,carried:toml-stub,0.90,match.json exact from 0x001ac220; toml-stub: recomp/socom2.toml line 476 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001ac2b0,InitTLB,InitTLB,carried:exact,1.00,"match.json exact from 0x001ac2b0; exact: fingerprint exact, 64 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001ac860,DIntr,DIntr,carried:exact,1.00,"match.json exact from 0x001ac860; exact: fingerprint exact, 72 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001ac8c0,supplement_crt0,supplement_crt0,carried:relinked-body,0.85,"match.json exact from 0x001ac8c0; relinked-body: fingerprint relinked-body, 72 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001ac950,kFindAddress,kFindAddress,carried:exact,1.00,"match.json exact from 0x001ac950; exact: fingerprint exact, 64 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001ac9a0,GetSystemCallEntry,GetSystemCallEntry,carried:toml-stub,0.90,match.json exact from 0x001ac9a0; toml-stub: recomp/socom2.toml line 485 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001ac9d8,InitSystemCallTableAddress,InitSystemCallTableAddress,carried:relinked-body,0.85,"match.json exact from 0x001ac9d8; relinked-body: fingerprint relinked-body, 252 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001acad8,RFU116_SetSyscall,,carried:ghidra,1.00,"match.json seed+delta from 0x001acad8; EE kernel syscall stub, reserved slot, 16 B; the number in the name is the one it loads; the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001acae8,InitSys,_InitSys,carried:toml-stub,0.90,match.json exact from 0x001acae8; toml-stub: recomp/socom2.toml line 487 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001acb28,RFU116_SetSyscall,,carried:ghidra,1.00,"match.json seed+delta from 0x001acb28; EE kernel syscall stub, reserved slot, 16 B; the number in the name is the one it loads; the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001acb80,RFU091,,carried:ghidra,1.00,"match.json seed+delta from 0x001acb80; EE kernel syscall stub, reserved slot, 16 B; the number in the name is the one it loads; the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001acb90,PatchIsNeeded,PatchIsNeeded,carried:exact,1.00,"match.json exact from 0x001acb90; exact: fingerprint exact, 104 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001acbf8,InitExecPS2,InitExecPS2,carried:relinked-body,0.85,"match.json exact from 0x001acbf8; relinked-body: fingerprint relinked-body, 172 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001accb8,kCopy,kCopy,carried:toml-stub,0.90,match.json exact from 0x001accb8; toml-stub: recomp/socom2.toml line 491 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001acce8,RFU116_SetSyscall,,carried:ghidra,1.00,"match.json seed+delta from 0x001acce8; EE kernel syscall stub, reserved slot, 16 B; the number in the name is the one it loads; the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001accf8,SetArg,SetArg,carried:relinked-body,0.85,"match.json exact from 0x001accf8; relinked-body: fingerprint relinked-body, 280 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001ace88,LoadExecPS2,LoadExecPS2,carried:relinked-body,0.85,"match.json exact from 0x001ace88; relinked-body: fingerprint relinked-body, 72 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001acef8,ExecOSD,ExecOSD,carried:relinked-body,0.85,"match.json exact from 0x001acef8; relinked-body: fingerprint relinked-body, 76 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001acf48,RFU116_SetSyscall,,carried:ghidra,1.00,"match.json seed+delta from 0x001acf48; EE kernel syscall stub, reserved slot, 16 B; the number in the name is the one it loads; the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001acfa0,RFU091,,carried:ghidra,1.00,"match.json seed+delta from 0x001acfa0; EE kernel syscall stub, reserved slot, 16 B; the number in the name is the one it loads; the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
